id_entidad,nombre_entidad,direccion,telefono,address_department
PE-CONSUCODE-1687,MUNICIPALIDAD DISTRITAL DE USICAYOS,PLAZA LIBERTAD S/N,950856969,PUNO
PE-CONSUCODE-1689,MUNICIPALIDAD DISTRITAL DE DESAGUADERO,AV. 28 DE JULIO Nº305,,PUNO
PE-CONSUCODE-1691,MUNICIPALIDAD DISTRITAL DE PISACOMA,PLAZA DE ARMAS S/N,,PUNO
PE-CONSUCODE-203727,AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS,CARABAYA CDRA. 1 S/N,2197000,LIMA
PE-CONSUCODE-1708,MUNICIPALIDAD DISTRITAL DE PALCA - LAMPA,PLAZA DE ARMAS S/N,,PUNO
PE-CONSUCODE-203786,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,CAL.A MZA. 2 LOTE. 3 A.V. R. HAYA D LA TORRE,5260977,LIMA
PE-CONSUCODE-203766,UNIDAD EJECUTORA DEL PLIEGO 011 MINISTERIO DE SALUD-DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR,MARTINEZ DE PINILLOS NRO. 124 B,4773077,LIMA
PE-CONSUCODE-1715,MUNICIPALIDAD DISTRITAL DE CUPI,PLAZA TUPAC AMARU Nº115,,PUNO
PE-CONSUCODE-1719,MUNICIPALIDAD DISTRITAL DE ORURILLO,PLAZA SAN MARTIN S/N ORURILLO,951799904,PUNO
PE-CONSUCODE-1722,MUNICIPALIDAD PROVINCIAL DE SANDIA,JR ARICA Nº420,,PUNO
PE-CONSUCODE-1731,MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA,JR. JAUREGUI  S/N,,PUNO
PE-CONSUCODE-1735,MUNICIPALIDAD PROVINCIAL DE YUNGUYO,JR. ZEPITA Nº112 - PLAZA DE ARMAS,,PUNO
PE-CONSUCODE-1742,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,PLAZA DE ARMAS Nº 108,,PUNO
PE-CONSUCODE-1747,MUNICIPALIDAD PROVINCIAL DE EL COLLAO - ILAVE,INDEPENDENCIA 210,,PUNO
PE-CONSUCODE-1756,MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA,JR. PEDRO CANGA Nº262,042562191,SAN MARTIN
PE-CONSUCODE-203966,REGION POLICIAL HUANUCO - SAN MARTIN - UCAYALI,JR. CONSTITUCIÓN N° 501,062-635145,HUANUCO
PE-CONSUCODE-1769,MUNICIPALIDAD DISTRITAL DE ALONSO DE ALVARADO,JR. MOYOBAMBA Nº 478,530556,SAN MARTIN
PE-CONSUCODE-1772,MUNICIPALIDAD DISTRITAL DE CUÑUMBUQUI,PLAZA DE ARMAS NO 118,969009245,SAN MARTIN
PE-CONSUCODE-1793,MUNICIPALIDAD PROVINCIAL DE SAN MARTIN - TARAPOTO,JR. GREGORIO DELGADO NO 260,,SAN MARTIN
PE-CONSUCODE-1800,MUNICIPALIDAD DISTRITAL DE JUAN GUERRA,JR. AREQUIPA Nº981,042-782537,SAN MARTIN
PE-CONSUCODE-1813,MUNICIPALIDAD PROVINCIAL DE PICOTA,JR. MIGUEL GRAU Nº 396,,SAN MARTIN
PE-CONSUCODE-204126,GOBIERNO REGIONAL DE HUANUCO - RED DE SALUD PACHITEA,BOLOGNESI NRO. 158,986091631,HUANUCO
PE-CONSUCODE-1834,MUNICIPALIDAD DISTRITAL DE ALTO DE LA ALIANZA,AVENIDA PROLONGACIÓN GUSTAVO PINTO NO 1337,052311283,TACNA
PE-CONSUCODE-1839,MUNICIPALIDAD DISTRITAL DE POCOLLAY,AV. HERMANOS REYNOSO Nº15,,TACNA
PE-CONSUCODE-1840,MUNICIPALIDAD DISTRITAL DE SAMA,AV LAS PALMERAS Nº101,747000,TACNA
PE-CONSUCODE-1850,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA,SUCRE S/N 105 - URB VILLA LOCUMBA,475001,TACNA
PE-CONSUCODE-1851,MUNICIPALIDAD DISTRITAL DE ITE,PLAZA PRINCIPAL S/N - PAMPA ALTA - ITE,052241238,TACNA
PE-CONSUCODE-204226,CONTRALORÍA GENERAL - GESTIÓN DE PROYECTOS Y FORTALECIMIENTO DE CAPACIDADES,CAMILO CARRILLO N° 114,3303000 A 1165,LIMA
PE-CONSUCODE-1852,MUNICIPALIDAD DISTRITAL DE ILABAYA,PLAZA ALFONSO UGARTE S/N ILABAYA,952687228,TACNA
PE-CONSUCODE-1861,MUNICIPALIDAD DISTRITAL DE LA CRUZ,CALLE PIURA Nº 228,975741981,TUMBES
PE-CONSUCODE-1871,MUNICIPALIDAD PROVINCIAL DE CORONEL PORTILLO,JR. TACNA Nº 480,961620052,UCAYALI
PE-CONSUCODE-1877,MUNICIPALIDAD PROVINCIAL DE ATALAYA - RAYMONDI,CALLE RIOJA Nº 659 - ATALAYA,061 461015,UCAYALI
PE-CONSUCODE-1880,MUNICIPALIDAD DISTRITAL DE YURUA,AV. INTERNACIONAL,061573644,UCAYALI
PE-CONSUCODE-1886,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,AV. LA MOLINA S/N,6147800,LIMA
PE-CONSUCODE-1891,UNIVERSIDAD NACIONAL DE INGENIERIA,AV. TUPAC AMARU 210 LIMA,,LIMA
PE-CONSUCODE-1893,UNIVERSIDAD NACIONAL DE PIURA,CAMPUS UNIVERSITARIO -  URB. MIRAFLORES PIURA,,PIURA
PE-CONSUCODE-1892,UNIVERSIDAD NACIONAL DE LA AMAZONIA PERUANA,AV. GRAU Nº 1072,,LORETO
PE-CONSUCODE-1895,UNIVERSIDAD NACIONAL DE TUMBES,AV UNIVERSITARIA SN PAMPA GRANDE,072523441,TUMBES
PE-CONSUCODE-1897,UNIVERSIDAD NACIONAL DEL ALTIPLANO,AV. EJERCITO 329 PUNO,,PUNO
PE-CONSUCODE-1898,UNIVERSIDAD NACIONAL DEL CALLAO,AV. SAENZ PEÑA  1060 - 1066 CALLAO,,LIMA
PE-CONSUCODE-1901,UNIVERSIDAD NACIONAL DE EDUCACION ENRIQUE GUZMAN Y VALLE,AV ENRIQUE GUZMAN Y VALLE SN LURIGANCHO  CHOSICA,3133700,LIMA
PE-CONSUCODE-1908,UNIVERSIDAD NACIONAL SAN AGUSTIN,SANTA CATALINA AREQUIPA,,AREQUIPA
PE-CONSUCODE-1909,UNIVERSIDAD NACIONAL SAN ANTONIO DE ABAD DEL CUSCO,DE LA CULTURA NRO 733,084232370,CUSCO
PE-CONSUCODE-1910,UNIVERSIDAD NACIONAL SAN CRISTOBAL DE HUAMANGA,PORTAL INDEPENDENCIA AYACUCHO,,AYACUCHO
PE-CONSUCODE-1913,UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO,AV.CENTENARIO HUARAZ,,ANCASH
PE-CONSUCODE-1914,FONDO DE COOPERACION PARA EL DESARROLLO SOCIAL,PASEO DE LA REPUBLICA 3101 LIMA,1111111,LIMA
PE-CONSUCODE-1915,FONDO NACIONAL DE DESARROLLO PESQUERO,AV.  PETIT THOUARS 115-117,,LIMA
PE-CONSUCODE-1920,ORGANISMO SUPERVISOR DE INVERSION PRIVADA EN TELECOMUNICACIONES,CALLE DE LA PROSA Nº 136 - SAN BORJA,,LIMA
PE-CONSUCODE-1922,"SUPERINTENDENCIA DE BANCA, SEGUROS Y AFP",AV. GUILLERMO PRESCOTT Nº 185,6309000,LIMA
PE-CONSUCODE-1926,BANCO CENTRAL DE RESERVA DEL PERÚ,Jr. Miró Quesada 445-445,,LIMA
PE-CONSUCODE-1927,ZONA REGISTRAL N° IX SEDE LIMA - UNIDAD EJECUTORA Nº 002-SUNARP Sede Lima,Av. Edgardo Rebagliati 561,,LIMA
PE-CONSUCODE-193,MUNICIPALIDAD DISTRITAL DE ATAQUERO,PLAZA DE ARMAS S/N,0,ANCASH
PE-CONSUCODE-1947,COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU,CALLE UNO OESTE NRO 50 PISO 14 URB CORPAC,6167300,LIMA
PE-CONSUCODE-1952,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,AV. GREGORIO ESCOBEDO CUADRA 7,6135555,LIMA
PE-CONSUCODE-1955,CUERPO GENERAL DE BOMBEROS VOLUNTARIOS DEL PERU,AV SALAVERRY Nº 2495,3991111,LIMA
PE-CONSUCODE-1963,INSTITUTO NACIONAL DE DEFENSA DE LA COMPETENCIA Y DE LA PROTECCION DE LA PROPIEDAD INTELECTUAL,CALLE DE LA PROSA N° 104 - SAN BORJA,2247800,LIMA
PE-CONSUCODE-1965,UNIDAD EJECUTORA Nº 006 - INSTITUTO NACIONAL DE BIENESTAR FAMILIAR,AV.  SAN   MARTIN 685 - PUEBLO LIBRE,,LIMA
PE-CONSUCODE-1981,INSTITUTO PERUANO DE ENERGIA NUCLEAR,AV. CANADA Nº 1470-SAN BORJA,,LIMA
PE-CONSUCODE-1983,INSTITUTO TECNOLOGICO DE LA PRODUCCION,CARRETERA A VENTANILLA KM. 5.2,6802150,CALLAO
PE-CONSUCODE-1994,SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA,JR. CAHUIDE 785 LIMA,,LIMA
PE-CONSUCODE-1995,SERVICIO NACIONAL DE SANIDAD AGRARIA,AV. LA MOLINA Nº 1915 La Molina LIMA,,LIMA
PE-CONSUCODE-1996,SUPERINTENDENCIA NACIONAL DE ASEGURAMIENTO EN SALUD,AV. VELASCO ASTETE Nº 1398 ESQUINA LA FLORESTA LIMA,1111111,LIMA
PE-CONSUCODE-204366,UNIDAD DE GESTIÓN DE APOYO AL DESARROLLO SOSTENIBLE DEL VRAEM,ANDRES A CACERES 373,946433165,CUSCO
PE-CONSUCODE-20001,GOBIERNO REGIONAL DE AMAZONAS - GERENCIA SUB REGIONAL CONDORCANQUI,JR. AMAZONAS Nº 200 - J.V.A.,,AMAZONAS
PE-CONSUCODE-200013,UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,SEDE ADMINISTRATIVA DE LA CIUDAD UNIVERSITARIA - BARRIO HIGOS URCO,041478636,AMAZONAS
PE-CONSUCODE-200018,MINISTERIO DE LA PRODUCCIÓN,CALLE UNO OESTE Nº 060 URB. CORPAC,6162222,LIMA
PE-CONSUCODE-200019,MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),JR. ZORRITOS Nº 1203 PISO 3A,6135555,LIMA
PE-CONSUCODE-200020,UNIVERSIDAD NACIONAL MICAELA BASTIDAS DE APURIMAC,AV. ARENAS 121 ABANCAY,,APURIMAC
PE-CONSUCODE-200022,"MINISTERIO DE VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO - Administración General",AV. PASEO DE LA REPÚBLICA N° 3361 SAN ISIDRO,2117930,LIMA
PE-CONSUCODE-2000,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,AV. GARCILASO DE LA VEGA N° 1472 - LIMA,8252966,LIMA
PE-CONSUCODE-200030,GOBIERNO REGIONAL DE LIMA SEDE CENTRAL,AV. TÚPAC AMARU  403 - 405 HUACHO HUAURA LIMA,2394672,LIMA
PE-CONSUCODE-200033,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA - LORETO,AV. ABELARDO QUIÑONEZ Nº 2371,065-228893,LORETO
PE-CONSUCODE-200031,SEGURO INTEGRAL DE SALUD,"AVENIDA CARLOS GONZALES N°212 URB. MARANGA, SAN MIGUEL",5145555,LIMA
PE-CONSUCODE-200038,DIRECCIÓN DE SANIDAD DE LA PNP,AV AREQUIPA 4898,980122203,LIMA
PE-CONSUCODE-200039,GOBIERNO REGIONAL DE ANCASH - SUB REGION PACIFICO,"AV. CHIMBOTE Nº 130 URB. BUENOS AIRES, II ETAPA",,ANCASH
PE-CONSUCODE-20006,FONDO MIVIVIENDA S.A.,AV. PASEO DE LA REPUBLICA Nº 3121 SAN ISIDRO LIMA,2117373,LIMA
PE-CONSUCODE-200077,GOBIERNO REGIONAL DE SAN MARTÍN-SALUD ALTO MAYO,AV. GRAU CDRA. 2 MOYOBAMBA,,SAN MARTIN
PE-CONSUCODE-200092,MUNICIPALIDAD DISTRITAL DE PILLCO MARCA,AV.JUAN VELASCO ALVARADO Nº 2550 - CAYHUAYNA,42501514,HUANUCO
PE-CONSUCODE-200095,MUNICIPALIDAD DISTRITAL DE BELEN - MAYNAS,CALLE MIRAFLORES S/N - 9 DE OCTUBRE,065242116,LORETO
PE-CONSUCODE-200096,MUNICIPALIDAD DISTRITAL DE CORONEL GREGORIO ALBARRACIN LANCHIPA,AV. MUNICIPAL S/N CUADRA 12,052402416,TACNA
PE-CONSUCODE-200128,GOBIERNO REGIONAL DE UCAYALI - DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO,JR. 2 DE MAYO NRO 111,061575110,UCAYALI
PE-CONSUCODE-200140,SISTEMA METROPOLITANO DE LA SOLIDARIDAD,JR. CARLOS CONCHA Nº 163 SAN ISIDRO,,LIMA
PE-CONSUCODE-200150,GOBIERNO REGIONAL DE HUANUCO - UNIDAD EJECUTORA 403 SALUD LEONCIO PRADO,AVENIDA Nº 940,,HUANUCO
PE-CONSUCODE-200154,GOBIERNO REGIONAL DE AREQUIPA - SALUD RED PERIFERICA AREQUIPA,AV. INDEPENDENCIA-BLOCK E NRO. 600 INT. 424 AREQUIPA,,AREQUIPA
PE-CONSUCODE-200152,MUNICIPALIDAD DISTRITAL DE HUEPETUHE,PLAZA DE ARMAS S/N VILLA HUEPETUHE,,MADRE DE DIOS
PE-CONSUCODE-200153,ZONA ESPECIAL DE DESARROLLO ILO - ZED ILO,COSTANERA KM. 7.6  PAMPA DE PALO S/N,053495900,MOQUEGUA
PE-CONSUCODE-200168,PODER JUDICIAL - UNIDAD DE COORDINACION DEL PROYECTO MEJORAMIENTO DE LOS SERVICIOS DE JUSTICIA,AV. PASEO DE LA REPUBLICA CDRA 2 OFICINA 444,4101010,LIMA
PE-CONSUCODE-200177,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL - PNCVFS,JR CAMANA NO 616 9VO PISO,4197260,LIMA
PE-CONSUCODE-200190,EMPRESA DE SERVICIO PUBLICO DE ELECTRICIDAD DEL NOR OESTE DEL PERU S.A. ELECTRO NOR OESTE SA,CALLE CALLAO Nº 875 PIURA,,PIURA
PE-CONSUCODE-200191,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRO NOR MEDIO SA HIDRANDINA,JR. SAN MARTIN 831 LA LIBERTAD TRUJILLO,,LA LIBERTAD
PE-CONSUCODE-200192,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD DEL CENTRO SA ELECTROCENTRO S.A.,JR. AMAZONAS 641 HUANCAYO JUNIN,,JUNIN
PE-CONSUCODE-200193,PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED,JIRON CARABAYA,6155960,LIMA
PE-CONSUCODE-200195,EMPRESA DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRONORTE S.A.,SAN MARTIN,074481210,LAMBAYEQUE
PE-CONSUCODE-20008,FONDO NACIONAL DE FINANCIAMIENTO DE LA ACTIVIDAD EMPRESARIAL - FONAFE,AV. PASEO DE LA REPÚBLICA  3121,,LIMA
PE-CONSUCODE-200198,UNIVERSIDAD NACIONAL JOSE MARIA ARGUEDAS,JR JUAN FRANCISCO RAMOS NRO 380,083421992,APURIMAC
PE-CONSUCODE-200199,MUNICIPALIDAD PROVINCIAL DEL DATEM DEL MARAÑON,CALLE TIGRE Nº 249,,LORETO
PE-CONSUCODE-2002,FONDO METROPOLITANO DE INVERSIONES,JR. CARABAYA 831 - CERCADO DE LIMA,4262219,LIMA
PE-CONSUCODE-200260,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,CALLE DIECISIETE (EX LOS PETIRROJOS) NO. 355 LIMA SAN ISIDRO,2243298,LIMA
PE-CONSUCODE-200261,PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL,AV. REPÚBLICA DE CHILE N° 350,2058030,LIMA
PE-CONSUCODE-200266,AUTORIDAD NACIONAL DEL AGUA,Calle los Petirrojos No. 355 Lima San Isidro,,LIMA
PE-CONSUCODE-200276,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,CALLE MANUEL GONZALES OLAECHEA NRO. 247 - URB. CORPAC,,LIMA
PE-CONSUCODE-200286,GOBIERNO REGIONAL DE CAJAMARCA UNIDAD EJECUTORA PROGRAMAS REGIONALES - PROREGION,LA JUSTICIA NRO 172 H 20 URB LA ALAMEDA,076637259,CAJAMARCA
PE-CONSUCODE-200296,INSTITUTO VIAL PROVINCIAL DE GRAU,Av. Grau S/N - Chuquibambilla,,APURIMAC
PE-CONSUCODE-200333,GOBIERNO REGIONAL DE CUSCO-RED DE SERVICIOS DE SALUD CUSCO NORTE,AV. EJERCITO S/N - SANTIAGO,,CUSCO
PE-CONSUCODE-200344,MINISTERIO DE CULTURA,JAVIER PRADO ESTE 2465,618 9393,LIMA
PE-CONSUCODE-200363,CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD,JR. NAZCA NRO 548,7483030,LIMA
PE-CONSUCODE-200370,GOBIERNO REGIONAL DE AYACUCHO - UNIDAD EJECUTORA RED DE SALUD HUAMANGA,MZA. D LOTE. 16 URB. BANCO DE LA NACION,,AYACUCHO
PE-CONSUCODE-200382,UNIVERSIDAD NACIONAL DE BARRANCA,NRO. S/N URB. LA FLORIDA LIMA - BARRANCA - BARRANCA,2355815,LIMA
PE-CONSUCODE-200391,GOBIERNO REGIONAL DEL CALLAO - COMITE DE ADMINISTRACION DEL FONDO EDUCATIVO DEL CALLAO,AV. ELMER FAUCETT NRO. 3975 U.IND BOCANEGRA PROV. CONST. DEL CALLAO - PROV. CONST. DEL CALLAO - CALLAO,,CALLAO
PE-CONSUCODE-200396,UNIVERSIDAD NACIONAL INTERCULTURAL DE LA SELVA CENTRAL JUAN SANTOS ATAHUALPA,JIRON LOS CEDROS N° 141 LA MERCED,1111111,JUNIN
PE-CONSUCODE-200407,UNIVERSIDAD NACIONAL DE FRONTERA - SULLANA,CAL. SAN HILARION NRO. S-N VILLA PERU-CANADA-SULLANA PIURA - SULLANA - SULLANA,073519584,PIURA
PE-CONSUCODE-200420,CORTE SUPERIOR DE JUSTICIA DE CUSCO,AV. SOL NRO. S/N CUSCO - CUSCO,,CUSCO
PE-CONSUCODE-200422,CORTE SUPERIOR DE JUSTICIA DE LAMBAYEQUE,CAL. SAN JOSE NRO. 1070 CERCADO LAMBAYEQUE - CHICLAYO - CHICLAYO,,LAMBAYEQUE
PE-CONSUCODE-200444,GOBIERNO REGIONAL DE AMAZONAS - UNIDAD EJECUTORA 004 GERENCIA SUB REGIONAL UTCUBAMBA,JORGE BERNARDO ALCEDO NRO 194,041474839,AMAZONAS
PE-CONSUCODE-200446,UNIDAD EJECUTORA 002 CONSERVACION DE BOSQUES,AV. DOS DE MAYO NRO. 1545 INT. 502 LIMA - LIMA - SAN ISIDRO,,LIMA
PE-CONSUCODE-200454,UNIVERSIDAD NACIONAL AUTONOMA DE CHOTA,JR. JOSE OSORES Nº 412-418,,CAJAMARCA
PE-CONSUCODE-200475,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,AV. BENAVIDES NRO. 395 (PISO 12) LIMA - LIMA - MIRAFLORES,,LIMA
PE-CONSUCODE-200493,PROGRAMA NACIONAL DE ALIMENTACION ESCOLAR QALI WARMA,AV. CORONEL PORTILLO NRO 687,2019360,LIMA
PE-CONSUCODE-200531,GOBIERNO REGIONAL DE AYACUCHO - UNIDAD EJECUTORA RED DE SALUD DE SAN FRANCISCO,PJ. SAN FRANCISCO NRO. S/N (PASAJE 07 VUELTAS S/N) AYACUCHO - LA MAR - AYNA,66325103,AYACUCHO
PE-CONSUCODE-200538,GOBIERNO REGIONAL DE APURIMAC - UNIDAD EJECUTORA RED DE SALUD ABANCAY,UNIDAD EJECUTORA RED DE SALUD ABANCAY,083-322435,APURIMAC
PE-CONSUCODE-200546,MEJORAMIENTO DE LA CALIDAD DE LA EDUCACION BASICA,CALLE CLEMENTE X NRO. 450,4621220,LIMA
PE-CONSUCODE-200551,INSTITUTO NACIONAL DE SALUD DEL NIÑO - SAN BORJA,AV. LA ROSA TORO NRO 1250,3156600,LIMA
PE-CONSUCODE-200562,GOBIERNO REGIONAL DE TUMBES - HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA-JAMO II-2,AV. PROL. FERNANDO BELAUNDE NRO. S/N A.H. CIUDADELA NOE III ETAPA TUMBES - TUMBES - TUMBES,072-524775,TUMBES
PE-CONSUCODE-200554,UNIDAD EJECUTORA 003: FOMENTO AL CONSUMO HUMANO DIRECTO - A COMER PESCADO,CALLE UNO OESTE NRO 060 URB. CORPAC,6162222,LIMA
PE-CONSUCODE-2009,GOBIERNO REGIONAL DE APURIMAC SEDE CENTRAL,JR. PUNO 107- ABANCAY,,APURIMAC
PE-CONSUCODE-202,MUNICIPALIDAD DISTRITAL DE COMANDANTE NOEL,AV.JULIO BELTRAN,619818,ANCASH
PE-CONSUCODE-20,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES- ADMINISTRACIÓN GENERAL,JR. CAMANA 616 LIMA,4289800,LIMA
PE-CONSUCODE-211,MUNICIPALIDAD PROVINCIAL DE HUARI,JR.RAMON CASTILLA 470,043-453378,ANCASH
PE-CONSUCODE-214,MUNICIPALIDAD DISTRITAL DE CHAVIN DE HUANTAR,PLAZA DE ARMAS NO 120 - CHAVIN DE HUANTAR,043454099,ANCASH
PE-CONSUCODE-215,MUNICIPALIDAD DISTRITAL DE HUACACHI,HUAYNA CAPAC S/N,0,ANCASH
PE-CONSUCODE-21,MINISTERIO DE RELACIONES EXTERIORES,JR LAMPA Nº 545,2042400,LIMA
PE-CONSUCODE-22,MINISTERIO DE SALUD,AV. SALAVERRY NO 801,3156600,LIMA
PE-CONSUCODE-224,MUNICIPALIDAD DISTRITAL DE SAN MARCOS,JR. PROGRESO Nº 332,043454525,ANCASH
PE-CONSUCODE-225,MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CHANA,PLAZA DE ARMAS S/N,043632133,ANCASH
PE-CONSUCODE-227,MUNICIPALIDAD PROVINCIAL DE HUAYLAS - CARAZ,JR. SAN MARTIN NO 1121 - CARAZ,043391029,ANCASH
PE-CONSUCODE-204670,PROYECTO ESPECIAL DE INVERSION PUBLICA ESCUELAS BICENTENARIO,JR. CARABAYA N° 650,984341725,LIMA
PE-CONSUCODE-204673,MINISTERIO PUBLICO - CARPETA FISCAL ELECTRONICA,AV ABANCAY CDRA 5 OF 286,6255555,LIMA
PE-CONSUCODE-2324,MUNICIPALIDAD DISTRITAL DE CASA GRANDE,AV. PLAZA INDEPENDENCIA Nº 284,044443105,LA LIBERTAD
PE-CONSUCODE-2341,CORPORACION FINANCIERA DE DESARROLLO S.A.,CALLE AUGUSTO TAMAYO 160,,LIMA
PE-CONSUCODE-2347,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SAN MARTIN S.A.,JR. FEDERICO SANCHEZ NRO 900,042526666,SAN MARTIN
PE-CONSUCODE-2350,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE AMAZONAS S.R.LTDA.,JR PIURA Nº 875,041-479067,AMAZONAS
PE-CONSUCODE-2356,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE PISCO,FERMIN TANGUIS S/N R-1,11111111,ICA
PE-CONSUCODE-2364,ENTIDAD PRESTADORA  DE SERVICIO DE SANEAMIENTO DE CUSCO S.A.,AV. ANSELMO ALVAREZ N° 364,084-244424,CUSCO
PE-CONSUCODE-2365,ENTIDAD PRESTADORA  DE SERVICIO DE SANEAMIENTO DE ILO SA,MIRAMAR MZ.C S/N.PARTE PRIMA RESERVORIO MIRAMAR,053481661,MOQUEGUA
PE-CONSUCODE-2366,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO DE MOQUEGUA SA,CALLE ILO N° 653 - CERCADO,053-461549,MOQUEGUA
PE-CONSUCODE-2371,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO DE MOYOBAMBA  SRLTDA.,SAN LUCAS S/N CDRA 1,042562201,SAN MARTIN
PE-CONSUCODE-2376,SERVICIO MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE CHINCHA S.A.,CALLE LOS ANGELES 369 CHINCHA ALTA,,ICA
PE-CONSUCODE-2378,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO DE LAMBAYEQUE S.A.,AV SAENZ PEÑA N° 1860,074-238363,LAMBAYEQUE
PE-CONSUCODE-2383,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL,"AUTOPISTA RAMIRO PRIALÉ NO. 210 ""ATARJEA""",981334114,LIMA
PE-CONSUCODE-2384,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AREQUIPA,VIRGEN DEL PILAR N° 1701,054606262,AREQUIPA
PE-CONSUCODE-2391,EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU,PROLONGACION PEDRO MIOTA N° 421,11111111,LIMA
PE-CONSUCODE-202285,CENTRAL DE COMPRAS PUBLICAS - PERU COMPRAS,AV REPUBLICA DE PANAMA NRO 3629,3115930,LIMA
PE-CONSUCODE-2395,EMPRESA DE GENERACION ELECTRICA DEL SUR S.A.,EJERCITO S/N SUB ESTACIÓN PARA GRANDE - TACNA,052315300,TACNA
PE-CONSUCODE-2397,EMPRESA DE GENERACION ELECTRICA SAN GABAN S.A.,FLORAL 245 BARRIO BELLAVISTA,051364401,PUNO
PE-CONSUCODE-2406,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL ORIENTE,AUGUSTO FREYRE 1168 IQUITOS,5165253500,LORETO
PE-CONSUCODE-2408,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD - ELECTROSUR S.A.,CALLE ZELA N°408,583315,TACNA
PE-CONSUCODE-204790,MUNICIPALIDAD DISTRITAL DE CIELO PUNCO,JR. DEMETRIO SANCHEZ S/N,966838200,CUSCO
PE-CONSUCODE-2409,SOCIEDAD ELECTRICA DEL SUR OESTE S.A.,CALLE CONSUELO N° 310,054381188,AREQUIPA
PE-CONSUCODE-241,MUNICIPALIDAD DISTRITAL DE LLAMA - MARISCAL LUZURIAGA,AV.FIDEL OLIVAS ESCUDERO S/N,,ANCASH
PE-CONSUCODE-204810,CAJA DE PENSIONES MILITAR - POLICIAL,AV. JORGE BASADRE N° 950,6346464 - 222,LIMA
PE-CONSUCODE-244,MUNICIPALIDAD DISTRITAL DE ELEAZAR GUZMAN BARRON,PLAZA DE ARMAS S/N,,ANCASH
PE-CONSUCODE-2463,FONDO MUNICIPAL DE INVERSIONES DEL CALLAO,JR. ADOLFO KING 366 2DO Y 3ER PISO,,CALLAO
PE-CONSUCODE-204870,MUNICIPALIDAD DISTRITAL DE UNIÓN ASHÁNINKA,PLAZA PRINCIPAL SN,967191385,CUSCO
PE-CONSUCODE-204891,PROGRAMA DE CREACIÓN DE REDES INTEGRADAS DE SALUD,JR. PEDRO CONDE N° 261,992364928,LIMA
PE-CONSUCODE-2525,BANCO DE LA NACION,AV. REPÚBLICA DE PANAMÁ 3664,,LIMA
